num_cancion,ngramas,pad,recurrente,transformer
10946,Z,P,P,P
10947,Z,P,P,P
10948,Z,P,P,P
10949,Z,P,K,P
10950,Z,P,P,P
10951,Z,P,P,K
10952,Z,K,P,K
10953,Z,P,K,P
10954,Z,P,K,P
10955,Z,K,K,K
10956,Z,P,P,K
10957,Z,P,K,P
10958,Z,P,P,P
10959,Z,K,K,P
10960,Z,P,K,P
10961,Z,K,K,K
10962,Z,P,P,K
10963,Z,P,P,P
10964,Z,K,P,K
10965,Z,K,K,K
10966,Z,K,K,K
10967,Z,K,K,K
10968,Z,K,K,K
10969,Z,K,K,K
10970,Z,P,P,K
10971,Z,K,P,P
10972,Z,K,K,K
10973,Z,K,K,K
10974,Z,K,K,K
10975,Z,K,P,P
10976,Z,P,P,P
10977,Z,P,P,P
10978,Z,K,K,K
10979,Z,K,K,P
10980,Z,K,K,P
10981,Z,P,K,K
10982,Z,P,K,P
10983,Z,K,K,K
10984,Z,P,P,P
10985,Z,K,K,K
10986,Z,P,P,K
10987,Z,K,K,K
10988,Z,K,K,K
10989,Z,K,K,K
10990,Z,P,K,P
10991,Z,P,P,P
10992,Z,P,K,K
10993,Z,P,P,P
10994,Z,P,K,K
10995,Z,P,P,P
10996,Z,K,P,K
10997,Z,P,K,P
10998,Z,P,P,K
10999,Z,K,K,K
11000,Z,K,K,P
11001,Z,K,K,K
11002,Z,P,P,P
11003,Z,K,K,P
11004,Z,P,P,P
11005,Z,K,K,K
11006,Z,K,K,P
11007,Z,P,K,P
11008,Z,K,K,P
11009,Z,K,K,K
11010,Z,P,P,P
11011,Z,K,K,P
11012,Z,K,P,K
11013,Z,P,P,K
11014,Z,P,P,P
11015,Z,K,K,K
11016,Z,P,K,K
11017,Z,K,K,K
11018,Z,P,P,P
11019,Z,P,K,P
11020,Z,K,K,P
11021,Z,P,P,P
11022,Z,K,K,K
11023,Z,P,P,P
11024,Z,P,K,P
11025,Z,P,K,P
11026,Z,P,P,K
11027,Z,P,P,P
11028,Z,K,K,K
11029,Z,K,K,K
11030,Z,K,K,K
11031,Z,P,P,P
11032,Z,P,K,K
11033,Z,P,K,P
11034,Z,P,P,P
11035,Z,P,P,P
11036,Z,P,P,P
11037,Z,K,K,P
11038,Z,K,K,K
11039,Z,P,K,K
11040,Z,P,K,P
11041,Z,K,K,K
11042,Z,K,K,K
11043,Z,P,P,P
11044,Z,K,K,K
11045,Z,P,K,K
11046,Z,K,K,K
11047,Z,P,K,P
11048,Z,P,P,P
11049,Z,K,K,K
11050,Z,P,K,K
11051,Z,P,K,K
11052,Z,P,P,P
11053,Z,K,K,K
11054,Z,P,P,P
11055,Z,K,K,K
11056,Z,P,P,P
11057,Z,K,K,K
11058,Z,K,K,K
11059,Z,K,K,K
11060,Z,P,P,P
11061,Z,P,P,P
11062,Z,P,P,P
11063,Z,K,K,K
11064,Z,P,P,P
11065,Z,K,K,K
11066,Z,K,K,K
11067,Z,P,P,P
11068,Z,P,K,K
11069,Z,K,K,K
11070,Z,K,K,K
11071,Z,K,K,K
11072,Z,K,K,K
11073,Z,P,K,K
11074,Z,P,P,P
11075,Z,P,P,P
11076,Z,P,K,P
11077,Z,K,K,K
11078,Z,P,P,P
11079,Z,K,K,K
11080,Z,K,K,K
11081,Z,K,K,K
11082,Z,P,P,P
11083,Z,K,P,P
11084,Z,K,K,K
11085,Z,P,P,P
11086,Z,K,K,P
11087,Z,P,K,P
11088,Z,K,K,P
11089,Z,K,K,P
11090,Z,P,P,P
11091,Z,P,P,P
11092,Z,K,K,K
11093,Z,P,P,P
11094,Z,K,P,P
11095,Z,P,P,P
11096,Z,P,P,P
11097,Z,P,P,P
11098,Z,K,P,K
11099,Z,P,K,K
11100,Z,K,K,K
11101,Z,K,K,K
11102,Z,K,K,P
11103,Z,K,K,K
11104,Z,K,K,K
11105,Z,P,P,P
11106,Z,K,K,K
11107,Z,P,K,P
11108,Z,P,P,P
11109,Z,P,K,P
11110,Z,P,P,K
11111,Z,K,K,K
11112,Z,K,K,P
11113,Z,P,P,P
11114,Z,P,K,P
11115,Z,K,K,K
11116,Z,K,K,K
11117,Z,K,P,K
11118,Z,P,K,P
11119,Z,P,P,P
11120,Z,K,P,K
11121,Z,P,K,K
11122,Z,K,K,K
11123,Z,K,K,K
11124,Z,K,K,P
11125,Z,P,K,P
11126,Z,K,K,K
11127,Z,P,P,P
11128,Z,K,K,P
11129,Z,P,P,P
11130,Z,K,K,P
11131,Z,P,P,K
11132,Z,P,K,K
11133,Z,K,P,K
11134,Z,K,K,K
11135,Z,K,K,P
11136,Z,P,K,P
11137,Z,P,P,P
11138,Z,K,K,K
11139,Z,P,K,K
11140,Z,K,K,K
11141,Z,K,K,K
11142,Z,K,K,P
11143,Z,K,K,K
11144,Z,K,K,P
11145,Z,K,K,K
11146,Z,K,K,K
11147,Z,P,P,P
11148,Z,P,P,K
11149,Z,K,K,P
11150,Z,P,K,K
11151,Z,K,K,K
11152,Z,P,P,K
11153,Z,P,K,P
11154,Z,K,K,K
11155,Z,K,K,K
11156,Z,P,P,K
11157,Z,P,K,K
11158,Z,P,P,P
11159,Z,K,K,P
11160,Z,P,P,P
11161,Z,P,P,P
11162,Z,P,K,K
11163,Z,P,K,K
11164,Z,P,K,P
11165,Z,P,P,K
11166,Z,K,K,K
11167,Z,K,P,K
11168,Z,K,K,K
11169,Z,P,P,P
11170,Z,K,P,P
11171,Z,P,P,P
11172,Z,P,P,P
11173,Z,P,K,P
11174,Z,K,K,P
11175,Z,P,P,P
11176,Z,K,K,K
11177,Z,P,P,P
11178,Z,P,K,P
11179,Z,P,P,P
11180,Z,K,K,K
11181,Z,P,K,P
11182,Z,P,K,K
11183,Z,K,K,P
11184,Z,K,K,K
11185,Z,K,K,P
11186,Z,P,P,K
11187,Z,P,P,P
11188,Z,K,K,K
11189,Z,P,K,K
11190,Z,P,P,P
11191,Z,K,K,K
11192,Z,K,K,K
11193,Z,K,K,K
11194,Z,K,K,K
11195,Z,P,P,K
11196,Z,K,K,K
11197,Z,P,P,P
11198,Z,P,K,P
11199,Z,P,P,K
11200,Z,K,K,K
11201,Z,K,K,K
11202,Z,P,P,P
11203,Z,K,K,K
11204,Z,P,P,P
11205,Z,K,K,K
11206,Z,P,P,K
11207,Z,P,P,P
11208,Z,P,K,P
11209,Z,K,K,K
11210,Z,P,P,P
11211,Z,K,K,K
11212,Z,P,P,P
11213,Z,K,K,K
11214,Z,P,P,P
11215,Z,P,P,P
11216,Z,P,K,P
11217,Z,K,P,P
11218,Z,K,K,K
11219,Z,K,K,P
11220,Z,P,K,P
11221,Z,P,P,P
11222,Z,P,P,P
11223,Z,P,P,P
11224,Z,K,K,K
11225,Z,P,P,K
11226,Z,K,K,K
11227,Z,P,P,P
11228,Z,P,P,K
11229,Z,P,P,P
11230,Z,P,P,P
11231,Z,P,P,P
11232,Z,K,K,K
11233,Z,P,P,P
11234,Z,P,K,P
11235,Z,P,K,K
11236,Z,P,P,P
11237,Z,K,K,P
11238,Z,P,P,P
11239,Z,K,K,K
11240,Z,P,K,P
11241,Z,K,K,K
11242,Z,P,K,P
11243,Z,K,K,K
11244,Z,K,K,K
11245,Z,P,P,P
11246,Z,K,P,P
11247,Z,P,K,P
11248,Z,P,P,P
11249,Z,K,K,K
11250,Z,P,P,P
11251,Z,P,P,P
11252,Z,P,P,P
11253,Z,P,P,P
11254,Z,K,P,P
11255,Z,P,K,K
11256,Z,K,K,K
11257,Z,K,K,K
11258,Z,K,K,K
11259,Z,P,P,P
11260,Z,P,K,P
11261,Z,P,P,K
11262,Z,P,P,P
11263,Z,K,K,P
11264,Z,K,K,P
11265,Z,P,P,K
11266,Z,P,K,K
11267,Z,K,K,K
11268,Z,P,K,P
11269,Z,K,K,K
11270,Z,K,K,P
11271,Z,K,P,P
11272,Z,K,K,K
11273,Z,P,K,P
11274,Z,K,K,K
11275,Z,P,P,K
11276,Z,P,K,P
11277,Z,P,P,P
11278,Z,K,K,K
11279,Z,K,K,K
11280,Z,P,K,P
11281,Z,P,P,P
11282,Z,K,P,K
11283,Z,K,P,K
11284,Z,P,P,P
11285,Z,K,K,P
11286,Z,K,K,K
11287,Z,K,K,K
11288,Z,P,P,K
11289,Z,K,P,K
11290,Z,P,K,K
11291,Z,P,P,P
11292,Z,P,P,K
11293,Z,P,P,P
11294,Z,K,K,K
11295,Z,K,K,K
11296,Z,P,K,P
11297,Z,K,K,K
11298,Z,K,K,K
11299,Z,K,K,K
11300,Z,K,K,K
11301,Z,K,K,K
11302,Z,K,P,K
11303,Z,K,P,P
11304,Z,P,P,K
11305,Z,P,P,P
11306,Z,K,K,P
11307,Z,K,K,K
11308,Z,P,P,P
11309,Z,P,P,P
11310,Z,K,K,K
11311,Z,P,P,P
11312,Z,P,P,K
11313,Z,P,P,P
11314,Z,K,K,K
11315,Z,P,P,K
11316,Z,P,P,K
11317,Z,P,P,P
11318,Z,K,K,K
11319,Z,K,K,P
11320,Z,K,K,K
11321,Z,K,K,P
11322,Z,P,K,P
11323,Z,K,K,K
11324,Z,P,K,K
11325,Z,P,P,P
11326,Z,P,P,P
11327,Z,P,P,P
11328,Z,P,K,K
11329,Z,K,K,K
11330,Z,P,K,P
11331,Z,P,P,P
11332,Z,P,P,P
11333,Z,P,P,K
11334,Z,P,P,K
11335,Z,K,K,K
11336,Z,P,P,P
11337,Z,P,P,P
11338,Z,K,K,K
11339,Z,P,K,P
11340,Z,K,K,K
11341,Z,P,P,K
11342,Z,K,P,K
11343,Z,K,K,K
11344,Z,K,K,K
11345,Z,K,K,K
11346,Z,K,K,K
11347,Z,K,P,K
11348,Z,P,P,P
11349,Z,P,K,P
11350,Z,K,K,K
11351,Z,P,P,K
11352,Z,P,P,P
11353,Z,P,P,P
11354,Z,K,K,P
11355,Z,K,K,K
11356,Z,P,P,P
11357,Z,P,P,P
11358,Z,K,K,K
11359,Z,K,P,P
11360,Z,K,K,K
11361,Z,P,P,P
11362,Z,K,K,P
11363,Z,P,P,P
11364,Z,K,P,K
11365,Z,K,K,K
11366,Z,K,K,P
11367,Z,K,K,P
11368,Z,K,K,K
11369,Z,K,P,K
11370,Z,P,P,K
11371,Z,P,P,P
11372,Z,P,P,P
11373,Z,K,P,K
11374,Z,K,K,P
11375,Z,K,P,K
11376,Z,K,K,K
11377,Z,P,K,P
11378,Z,P,P,K
11379,Z,P,K,P
11380,Z,K,K,K
11381,Z,P,P,P
11382,Z,P,P,P
11383,Z,K,K,K
11384,Z,P,P,P
11385,Z,K,K,K
11386,Z,K,K,K
11387,Z,K,P,K
11388,Z,P,K,P
11389,Z,P,K,K
11390,Z,K,K,K
11391,Z,P,K,P
11392,Z,K,P,P
11393,Z,P,P,P
11394,Z,K,K,K
11395,Z,P,P,K
11396,Z,P,P,P
11397,Z,P,P,P
11398,Z,K,P,P
11399,Z,P,K,P
11400,Z,K,K,K
11401,Z,P,K,P
11402,Z,P,P,P
11403,Z,P,K,K
11404,Z,P,P,K
11405,Z,P,P,P
11406,Z,P,K,P
11407,Z,P,P,P
11408,Z,K,K,P
11409,Z,P,P,P
11410,Z,P,K,P
11411,Z,K,K,K
11412,Z,P,P,K
11413,Z,K,K,K
11414,Z,P,P,K
11415,Z,P,P,P
11416,Z,K,K,K
11417,Z,P,P,P
11418,Z,K,K,K
11419,Z,K,K,K
11420,Z,P,P,P
11421,Z,P,K,P
11422,Z,K,K,P
11423,Z,K,K,K
11424,Z,K,P,P
11425,Z,K,K,K
11426,Z,K,K,K
11427,Z,K,K,K
11428,Z,K,K,P
11429,Z,P,P,P
11430,Z,P,K,K
11431,Z,K,K,K
11432,Z,P,K,P
11433,Z,P,P,P
11434,Z,K,K,K
11435,Z,P,P,P
11436,Z,K,P,K
11437,Z,P,P,K
11438,Z,K,K,K
11439,Z,K,K,K
11440,Z,K,K,K
11441,Z,P,P,P
11442,Z,P,P,P
11443,Z,P,K,K
11444,Z,P,P,P
11445,Z,P,P,P
11446,Z,K,K,K
11447,Z,P,P,K
11448,Z,P,P,K
11449,Z,K,K,K
11450,Z,K,K,P
11451,Z,P,P,P
11452,Z,P,P,K
11453,Z,K,K,K
11454,Z,P,P,K
11455,Z,K,K,K
11456,Z,P,P,P
11457,Z,K,K,K
11458,Z,P,P,P
11459,Z,P,K,K
11460,Z,P,K,K
11461,Z,P,P,P
11462,Z,K,P,K
11463,Z,P,K,P
11464,Z,K,K,P
11465,Z,P,K,P
11466,Z,P,K,P
11467,Z,P,P,P
11468,Z,K,P,K
11469,Z,P,K,K
11470,Z,K,K,K
11471,Z,P,P,P
11472,Z,K,K,K
11473,Z,P,P,P
11474,Z,K,P,K
11475,Z,K,K,K
11476,Z,K,P,P
11477,Z,P,P,P
11478,Z,K,K,P
11479,Z,P,P,K
11480,Z,P,P,P
11481,Z,K,K,K
11482,Z,P,P,P
11483,Z,P,P,P
11484,Z,K,K,K
11485,Z,K,K,K
11486,Z,K,K,K
11487,Z,P,K,P
11488,Z,P,K,P
11489,Z,K,K,P
11490,Z,K,K,K
11491,Z,K,K,K
11492,Z,P,P,P
11493,Z,K,K,K
11494,Z,K,K,K
11495,Z,P,P,P
11496,Z,K,K,K
11497,Z,K,K,K
11498,Z,K,K,K
11499,Z,K,K,K
11500,Z,P,P,K
11501,Z,K,K,K
11502,Z,P,K,P
11503,Z,P,K,P
11504,Z,K,K,P
11505,Z,K,K,P
11506,Z,P,P,K
11507,Z,K,K,K
11508,Z,K,K,K
11509,Z,K,K,K
11510,Z,P,P,P
11511,Z,P,P,P
11512,Z,K,K,P
11513,Z,P,P,K
11514,Z,K,K,P
11515,Z,K,K,K
11516,Z,P,P,P
11517,Z,P,P,P
11518,Z,K,K,P
11519,Z,K,K,K
11520,Z,K,K,K
11521,Z,K,K,K
11522,Z,P,P,P
11523,Z,P,P,P
11524,Z,K,K,K
11525,Z,K,K,K
11526,Z,P,K,P
11527,Z,K,K,K
11528,Z,P,P,P
11529,Z,P,P,P
11530,Z,P,P,K
11531,Z,K,K,K
11532,Z,P,P,P
11533,Z,P,P,P
11534,Z,P,K,P
11535,Z,P,P,P
11536,Z,P,K,K
11537,Z,K,K,K
11538,Z,P,K,K
11539,Z,K,K,K
11540,Z,K,P,P
11541,Z,P,P,P
11542,Z,K,K,K
11543,Z,K,K,K
11544,Z,P,P,P
11545,Z,K,K,K
11546,Z,P,P,K
11547,Z,K,K,K
11548,Z,P,K,P
11549,Z,P,K,K
11550,Z,P,P,P
11551,Z,P,P,P
11552,Z,K,P,K
11553,Z,P,P,K
11554,Z,K,K,K
11555,Z,P,P,K
11556,Z,K,K,K
11557,Z,K,P,K
11558,Z,P,K,K
11559,Z,P,P,P
11560,Z,P,P,P
11561,Z,K,K,K
11562,Z,P,K,P
11563,Z,K,K,K
11564,Z,K,K,K
11565,Z,K,K,K
11566,Z,K,K,P
11567,Z,P,P,P
11568,Z,K,K,P
11569,Z,P,K,P
11570,Z,K,K,K
11571,Z,K,K,K
11572,Z,P,K,P
11573,Z,P,P,P
11574,Z,P,P,P
11575,Z,P,P,K
11576,Z,P,P,P
11577,Z,P,P,P
11578,Z,P,K,K
11579,Z,P,P,P
11580,Z,P,P,K
11581,Z,P,K,P
11582,Z,P,P,P
11583,Z,K,K,K
11584,Z,P,K,K
11585,Z,K,K,P
11586,Z,K,K,K
11587,Z,K,K,K
11588,Z,K,K,K
11589,Z,P,K,P
11590,Z,P,K,P
11591,Z,K,K,P
11592,Z,K,K,K
11593,Z,P,P,P
11594,Z,P,P,P
11595,Z,K,K,K
11596,Z,K,K,P
11597,Z,K,K,K
11598,Z,K,K,K
11599,Z,P,P,K
11600,Z,K,K,K
11601,Z,K,K,P
11602,Z,K,K,K
11603,Z,P,P,P
11604,Z,K,K,P
11605,Z,K,K,K
11606,Z,P,P,K
11607,Z,P,K,K
11608,Z,P,P,P
11609,Z,K,K,K
11610,Z,P,P,P
11611,Z,P,P,P
11612,Z,P,K,K
11613,Z,K,K,K
11614,Z,P,P,P
11615,Z,P,P,K
11616,Z,K,K,K
11617,Z,K,K,K
11618,Z,P,P,P
11619,Z,K,K,K
11620,Z,P,P,P
11621,Z,K,P,K
11622,Z,K,K,K
11623,Z,K,K,P
11624,Z,P,K,K
11625,Z,P,P,P
11626,Z,P,K,P
11627,Z,K,K,K
11628,Z,K,K,P
11629,Z,K,K,K
11630,Z,P,P,K
11631,Z,P,P,P
11632,Z,K,K,K
11633,Z,P,K,P
11634,Z,P,P,P
11635,Z,P,P,K
11636,Z,P,P,K
11637,Z,K,K,K
11638,Z,K,K,P
11639,Z,P,P,K
11640,Z,K,K,K
11641,Z,P,K,K
11642,Z,P,P,P
11643,Z,P,P,K
11644,Z,K,K,K
11645,Z,K,K,K
11646,Z,P,K,P
11647,Z,P,P,P
11648,Z,P,K,K
11649,Z,P,K,P
11650,Z,K,P,K
11651,Z,K,K,K
11652,Z,P,P,P
11653,Z,K,P,K
11654,Z,K,K,K
11655,Z,P,K,K
11656,Z,K,K,K
11657,Z,K,K,K
11658,Z,P,P,P
11659,Z,P,P,P
11660,Z,K,K,K
11661,Z,P,P,P
11662,Z,P,P,P
11663,Z,P,K,K
11664,Z,P,K,K
11665,Z,K,K,K
11666,Z,K,K,K
11667,Z,K,P,K
11668,Z,P,P,P
11669,Z,P,K,K
11670,Z,K,K,K
11671,Z,P,K,P
11672,Z,P,P,P
11673,Z,K,K,K
11674,Z,P,P,P
11675,Z,P,P,P
11676,Z,K,K,K
11677,Z,K,K,P
11678,Z,P,K,P
11679,Z,K,K,K
11680,Z,K,K,K
11681,Z,P,P,P
11682,Z,P,P,K
11683,Z,K,K,K
11684,Z,K,K,K
11685,Z,K,K,K
11686,Z,P,P,P
11687,Z,P,P,P
11688,Z,K,K,K
11689,Z,K,K,K
11690,Z,K,K,K
11691,Z,K,K,P
11692,Z,P,K,P
11693,Z,K,K,K
11694,Z,K,K,K
11695,Z,K,P,K
11696,Z,K,K,K
11697,Z,K,K,K
11698,Z,K,K,K
11699,Z,P,P,P
11700,Z,K,K,K
11701,Z,P,P,P
11702,Z,P,P,P
11703,Z,P,K,P
11704,Z,K,K,P
11705,Z,P,K,P
11706,Z,K,K,P
11707,Z,P,P,P
11708,Z,P,P,P
11709,Z,P,P,P
11710,Z,P,K,K
11711,Z,K,P,K
11712,Z,P,P,P
11713,Z,K,K,P
11714,Z,K,K,K
11715,Z,K,K,K
11716,Z,P,P,P
11717,Z,P,P,P
11718,Z,K,K,K
11719,Z,P,P,P
11720,Z,P,K,P
11721,Z,P,K,K
11722,Z,P,P,K
11723,Z,K,K,K
11724,Z,P,P,P
11725,Z,K,K,K
11726,Z,K,K,K
11727,Z,K,K,K
11728,Z,K,K,K
11729,Z,P,P,P
11730,Z,K,P,K
11731,Z,P,P,P
11732,Z,P,P,P
11733,Z,P,P,P
11734,Z,K,K,K
11735,Z,P,P,P
11736,Z,P,P,P
11737,Z,K,K,K
11738,Z,K,K,K
11739,Z,P,P,P
11740,Z,K,K,K
11741,Z,P,P,P
11742,Z,K,P,K
11743,Z,P,P,K
11744,Z,K,P,K
11745,Z,K,K,K
11746,Z,P,P,P
11747,Z,P,P,P
11748,Z,P,P,P
11749,Z,P,P,P
11750,Z,K,K,K
11751,Z,K,K,P
11752,Z,P,P,P
11753,Z,K,K,K
11754,Z,K,K,P
11755,Z,P,P,P
11756,Z,K,K,K
11757,Z,K,K,K
11758,Z,K,K,K
11759,Z,P,P,K
11760,Z,P,P,P
11761,Z,P,P,P
11762,Z,P,P,K
11763,Z,P,K,K
11764,Z,P,K,K
11765,Z,P,K,P
11766,Z,P,P,K
11767,Z,K,K,K
11768,Z,K,K,K
11769,Z,P,K,P
11770,Z,K,K,K
11771,Z,K,K,P
11772,Z,P,K,K
11773,Z,K,K,K
11774,Z,K,K,K
11775,Z,P,K,P
11776,Z,P,K,P
11777,Z,P,K,K
11778,Z,K,K,K
11779,Z,K,K,K
11780,Z,P,K,K
11781,Z,K,K,K
11782,Z,P,P,K
11783,Z,K,K,K
11784,Z,K,K,K
11785,Z,K,K,K
11786,Z,P,P,P
11787,Z,K,K,K
11788,Z,P,P,P
11789,Z,K,K,P
11790,Z,K,K,K
11791,Z,P,P,P
11792,Z,P,P,P
11793,Z,P,P,P
11794,Z,P,K,K
11795,Z,P,P,P
11796,Z,K,P,K
11797,Z,P,K,P
11798,Z,K,P,K
11799,Z,K,K,K
11800,Z,K,K,P
11801,Z,P,K,K
11802,Z,P,P,P
11803,Z,P,P,P
11804,Z,K,P,K
11805,Z,P,P,P
11806,Z,K,P,K
11807,Z,K,P,K
11808,Z,P,K,P
11809,Z,P,P,P
11810,Z,P,P,K
11811,Z,P,P,P
11812,Z,P,K,P
11813,Z,K,K,P
11814,Z,K,P,K
11815,Z,P,P,K
11816,Z,P,P,P
11817,Z,K,K,K
11818,Z,K,K,K
11819,Z,P,P,P
11820,Z,K,K,P
11821,Z,K,K,K
11822,Z,P,P,P
11823,Z,P,K,P
11824,Z,K,K,P
11825,Z,K,K,K
11826,Z,P,P,K
11827,Z,K,K,K
11828,Z,K,P,P
11829,Z,P,P,P
11830,Z,K,K,K
11831,Z,P,P,P
11832,Z,P,K,P
11833,Z,P,P,K
11834,Z,K,K,K
11835,Z,K,K,K
11836,Z,P,P,P
11837,Z,K,P,P
11838,Z,P,P,K
11839,Z,K,K,P
11840,Z,P,P,P
11841,Z,P,K,P
11842,Z,K,K,K
11843,Z,K,K,K
11844,Z,K,P,P
11845,Z,P,P,K
11846,Z,P,P,P
11847,Z,K,K,K
11848,Z,K,K,K
11849,Z,K,K,K
11850,Z,K,K,K
11851,Z,P,P,P
11852,Z,P,P,P
11853,Z,K,P,K
11854,Z,P,P,P
11855,Z,P,K,P
11856,Z,P,P,P
11857,Z,K,K,P
11858,Z,P,K,P
11859,Z,P,K,P
11860,Z,P,P,P
11861,Z,K,K,K
11862,Z,K,K,K
11863,Z,K,K,P
11864,Z,P,P,P
11865,Z,K,K,K
11866,Z,K,K,K
11867,Z,P,K,P
11868,Z,P,K,P
11869,Z,K,K,K
11870,Z,P,P,P
11871,Z,P,P,P
11872,Z,P,K,P
11873,Z,P,P,P
11874,Z,K,K,K
11875,Z,P,K,P
11876,Z,P,K,K
11877,Z,K,K,K
11878,Z,P,P,P
11879,Z,P,K,P
11880,Z,P,P,K
11881,Z,P,P,P
11882,Z,K,K,P
11883,Z,P,K,P
11884,Z,K,K,K
11885,Z,K,K,K
11886,Z,P,P,P
11887,Z,K,K,K
11888,Z,P,P,P
11889,Z,K,K,K
11890,Z,K,P,P
11891,Z,P,P,P
11892,Z,P,K,K
11893,Z,P,K,P
11894,Z,K,K,K
11895,Z,K,K,K
11896,Z,P,K,K
11897,Z,K,K,K
11898,Z,K,K,K
11899,Z,K,K,K
11900,Z,K,K,K
11901,Z,P,P,P
11902,Z,P,P,P
11903,Z,K,K,P
11904,Z,K,P,K
11905,Z,K,K,K
11906,Z,P,K,K
11907,Z,K,K,K
11908,Z,K,K,K
11909,Z,K,K,P
11910,Z,K,K,K
11911,Z,K,K,K
11912,Z,P,P,P
11913,Z,P,P,P
11914,Z,K,K,P
11915,Z,K,K,K
11916,Z,P,K,P
11917,Z,K,K,P
11918,Z,K,P,P
11919,Z,P,P,K
11920,Z,P,P,P
11921,Z,P,P,P
11922,Z,K,K,K
11923,Z,K,K,K
11924,Z,K,K,K
11925,Z,P,P,P
11926,Z,P,P,P
11927,Z,P,P,P
11928,Z,P,P,K
11929,Z,P,P,P
11930,Z,K,K,K
11931,Z,P,P,P
11932,Z,K,P,P
11933,Z,P,P,K
11934,Z,P,P,P
11935,Z,K,K,P
11936,Z,P,P,P
11937,Z,K,K,K
11938,Z,P,P,K
11939,Z,P,K,P
11940,Z,P,K,P
11941,Z,K,K,K
11942,Z,K,K,K
11943,Z,P,K,K
11944,Z,P,K,P
11945,Z,K,K,K
11946,Z,P,P,K
11947,Z,K,K,K
11948,Z,K,P,K
11949,Z,K,K,K
11950,Z,K,K,K
11951,Z,P,P,P
11952,Z,K,K,K
11953,Z,P,P,P
11954,Z,P,K,K
11955,Z,P,P,P
11956,Z,K,K,K
11957,Z,P,P,P
11958,Z,P,P,P
11959,Z,P,K,P
11960,Z,P,K,K
11961,Z,K,K,K
11962,Z,P,P,K
11963,Z,P,P,P
11964,Z,K,K,P
11965,Z,P,P,P
11966,Z,K,K,K
11967,Z,K,P,K
11968,Z,P,P,P
11969,Z,P,P,P
11970,Z,K,P,K
11971,Z,K,K,K
11972,Z,K,K,K
11973,Z,K,K,K
11974,Z,K,K,K
11975,Z,P,K,P
11976,Z,P,P,K
11977,Z,P,P,P
11978,Z,P,P,K
11979,Z,P,K,K
11980,Z,K,K,K
11981,Z,P,P,K
11982,Z,K,K,K
11983,Z,P,P,K
11984,Z,K,K,K
11985,Z,K,K,K
11986,Z,P,P,P
11987,Z,P,P,P
11988,Z,P,K,P
11989,Z,P,P,P
11990,Z,K,K,K
11991,Z,K,K,K
11992,Z,K,K,K
11993,Z,K,P,P
11994,Z,P,P,P
11995,Z,P,P,P
11996,Z,P,P,K
11997,Z,P,K,K
11998,Z,K,K,P
11999,Z,K,K,K
12000,Z,P,K,P
12001,Z,P,P,P
12002,Z,K,K,K
12003,Z,P,P,P
12004,Z,P,P,P
12005,Z,P,K,K
12006,Z,K,P,K
12007,Z,K,P,K
12008,Z,P,P,P
12009,Z,K,K,K
12010,Z,P,P,P
12011,Z,P,P,K
12012,Z,P,K,K
12013,Z,K,K,K
12014,Z,P,P,K
12015,Z,P,P,P
12016,Z,K,K,K
12017,Z,K,K,K
12018,Z,P,P,P
12019,Z,K,K,P
12020,Z,K,K,P
12021,Z,P,K,P
12022,Z,P,P,P
12023,Z,K,K,K
12024,Z,P,P,P
12025,Z,K,K,P
12026,Z,K,K,K
12027,Z,P,P,P
12028,Z,P,P,P
12029,Z,K,K,K
12030,Z,P,P,P
12031,Z,P,P,P
12032,Z,K,K,K
12033,Z,P,K,P
12034,Z,K,K,K
12035,Z,P,P,P
12036,Z,P,P,P
12037,Z,K,K,K
12038,Z,P,P,P
12039,Z,P,P,P
12040,Z,P,P,P
12041,Z,P,P,P
12042,Z,P,P,P
12043,Z,P,P,P
12044,Z,K,K,K
12045,Z,P,P,P
12046,Z,K,K,P
12047,Z,K,K,K
12048,Z,P,P,P
12049,Z,P,P,K
12050,Z,K,K,K
12051,Z,K,K,K
12052,Z,K,P,K
12053,Z,P,K,P
12054,Z,K,K,K
12055,Z,K,P,P
12056,Z,P,P,P
12057,Z,K,K,K
12058,Z,K,K,K
12059,Z,P,P,K
12060,Z,P,P,K
12061,Z,K,P,K
12062,Z,K,P,K
12063,Z,K,K,K
12064,Z,K,K,K
12065,Z,K,K,K
12066,Z,P,K,P
12067,Z,K,K,K
12068,Z,P,P,P
12069,Z,K,K,K
12070,Z,K,K,K
12071,Z,K,P,K
12072,Z,P,P,P
12073,Z,P,P,P
12074,Z,K,K,K
12075,Z,K,K,K
12076,Z,P,P,P
12077,Z,K,K,K
12078,Z,P,K,P
12079,Z,P,P,K
12080,Z,K,P,K
12081,Z,K,K,P
12082,Z,K,K,K
12083,Z,K,K,K
12084,Z,P,P,P
12085,Z,K,K,K
12086,Z,P,K,P
12087,Z,P,P,K
12088,Z,P,K,P
12089,Z,K,K,K
12090,Z,P,P,P
12091,Z,P,K,K
12092,Z,P,P,K
12093,Z,K,K,K
12094,Z,P,P,P
12095,Z,K,K,K
12096,Z,P,P,P
12097,Z,P,K,K
12098,Z,P,K,P
12099,Z,P,P,P
12100,Z,P,P,P
12101,Z,K,K,K
12102,Z,K,K,P
12103,Z,K,K,K
12104,Z,K,K,K
12105,Z,P,P,P
12106,Z,P,P,P
12107,Z,K,K,P
12108,Z,P,P,P
12109,Z,P,P,P
